id,year,round,date,day,hometeam,awayteam,venue,timeslot,homegoals,homebehinds,hometotal,awaygoals,awaybehinds,awaytotal
8627,2023,EF,2023-09-08 19:50:00,Friday,Carlton,Sydney,M.C.G.,N,11,8,74,9,14,68
8626,2023,QF,2023-09-07 19:20:00,Thursday,Collingwood,Melbourne,M.C.G.,N,9,6,60,7,11,53
8616,2023,1,2023-03-19 16:40:00,Sunday,St Kilda,Fremantle,Docklands,T,10,7,67,7,10,52
8615,2023,1,2023-03-19 15:20:00,Sunday,Hawthorn,Essendon,M.C.G.,D,9,11,65,19,10,124
8614,2023,1,2023-03-19 13:10:00,Sunday,Greater Western Sydney,Adelaide,Sydney Showground,D,15,16,106,12,18,90
8613,2023,1,2023-03-18 20:00:00,Saturday,Gold Coast,Sydney,Carrara,N,9,7,61,16,14,110
8612,2023,1,2023-03-18 19:25:00,Saturday,Melbourne,Western Bulldogs,M.C.G.,N,17,13,115,9,11,65
8611,2023,1,2023-03-18 16:35:00,Saturday,Port Adelaide,Brisbane Lions,Adelaide Oval,T,18,18,126,11,6,72
8610,2023,1,2023-03-18 13:45:00,Saturday,North Melbourne,West Coast,Docklands,D,12,15,87,12,10,82
8609,2023,1,2023-03-17 19:40:00,Friday,Geelong,Collingwood,M.C.G.,N,16,7,103,19,11,125
8608,2023,1,2023-03-16 19:20:00,Thursday,Richmond,Carlton,M.C.G.,N,8,10,58,8,10,58
8607,2023,24,2023-08-27 18:10:00,Sunday,Carlton,Greater Western Sydney,Docklands,N,11,7,73,16,9,105
8606,2023,24,2023-08-27 15:20:00,Sunday,Sydney,Melbourne,S.C.G.,D,7,14,56,11,11,77
8605,2023,24,2023-08-27 12:30:00,Sunday,Port Adelaide,Richmond,Adelaide Oval,N,13,16,94,8,15,63
8604,2023,24,2023-08-26 20:10:00,Saturday,West Coast,Adelaide,Perth Stadium,N,12,6,78,17,21,123
8603,2023,24,2023-08-26 19:25:00,Saturday,Geelong,Western Bulldogs,Kardinia Park,N,11,13,79,16,8,104
8602,2023,24,2023-08-26 16:35:00,Saturday,Brisbane Lions,St Kilda,Gabba,T,9,18,72,9,6,60
8601,2023,24,2023-08-26 13:45:00,Saturday,North Melbourne,Gold Coast,Bellerive Oval,D,20,12,132,14,13,97
8600,2023,24,2023-08-26 13:45:00,Saturday,Hawthorn,Fremantle,M.C.G.,D,8,8,56,14,9,93
8599,2023,24,2023-08-25 19:50:00,Friday,Essendon,Collingwood,M.C.G.,N,3,13,31,16,5,101
8598,2023,23,2023-08-20 16:40:00,Sunday,Fremantle,Port Adelaide,Perth Stadium,T,8,10,58,11,8,74
8597,2023,23,2023-08-20 15:20:00,Sunday,Melbourne,Hawthorn,M.C.G.,D,13,9,87,9,6,60
8596,2023,23,2023-08-20 13:10:00,Sunday,Western Bulldogs,West Coast,Docklands,D,12,13,85,14,8,92
8595,2023,23,2023-08-19 19:40:00,Saturday,Adelaide,Sydney,Adelaide Oval,N,10,13,73,11,8,74
8594,2023,23,2023-08-19 19:25:00,Saturday,St Kilda,Geelong,Docklands,N,12,16,88,8,7,55
8593,2023,23,2023-08-19 16:35:00,Saturday,Greater Western Sydney,Essendon,Sydney Showground,T,25,12,162,5,6,36
8592,2023,23,2023-08-19 14:10:00,Saturday,Gold Coast,Carlton,Carrara,D,13,9,87,13,13,91
8591,2023,23,2023-08-19 13:45:00,Saturday,Richmond,North Melbourne,M.C.G.,D,14,17,101,10,12,72
8590,2023,23,2023-08-18 19:50:00,Friday,Collingwood,Brisbane Lions,Docklands,N,15,10,100,19,10,124
8589,2023,22,2023-08-13 16:40:00,Sunday,Port Adelaide,Greater Western Sydney,Adelaide Oval,T,21,10,136,13,7,85
8588,2023,22,2023-08-13 15:20:00,Sunday,St Kilda,Richmond,Docklands,D,14,9,93,8,9,57
8587,2023,22,2023-08-13 13:10:00,Sunday,Hawthorn,Western Bulldogs,York Park,D,9,13,67,9,10,64
8586,2023,22,2023-08-12 20:10:00,Saturday,West Coast,Fremantle,Perth Stadium,N,4,9,33,20,14,134
8585,2023,22,2023-08-12 19:30:00,Saturday,Carlton,Melbourne,M.C.G.,N,9,6,60,8,8,56
8584,2023,22,2023-08-12 16:35:00,Saturday,Brisbane Lions,Adelaide,Gabba,T,15,9,99,13,15,93
8583,2023,22,2023-08-12 13:45:00,Saturday,Sydney,Gold Coast,S.C.G.,D,18,6,114,13,12,90
8582,2023,22,2023-08-12 13:45:00,Saturday,North Melbourne,Essendon,Docklands,D,12,5,77,13,8,86
8581,2023,22,2023-08-11 19:50:00,Friday,Collingwood,Geelong,M.C.G.,N,16,13,109,15,11,101
8580,2023,21,2023-08-06 16:40:00,Sunday,Fremantle,Brisbane Lions,Perth Stadium,T,11,8,74,11,11,77
8579,2023,21,2023-08-06 15:20:00,Sunday,St Kilda,Carlton,Docklands,D,8,6,54,10,13,73
8578,2023,21,2023-08-06 13:10:00,Sunday,North Melbourne,Melbourne,Bellerive Oval,D,10,11,71,15,13,103
8577,2023,21,2023-08-05 19:30:00,Saturday,Greater Western Sydney,Sydney,Sydney Showground,N,12,13,85,15,6,96
8576,2023,21,2023-08-05 19:25:00,Saturday,Geelong,Port Adelaide,Kardinia Park,N,14,13,97,12,13,85
8575,2023,21,2023-08-05 16:35:00,Saturday,Hawthorn,Collingwood,M.C.G.,T,16,9,105,11,7,73
8574,2023,21,2023-08-05 14:10:00,Saturday,Adelaide,Gold Coast,Adelaide Oval,D,13,11,89,9,7,61
8573,2023,21,2023-08-05 13:45:00,Saturday,Essendon,West Coast,Docklands,D,10,13,73,11,6,72
8572,2023,21,2023-08-04 19:50:00,Friday,Western Bulldogs,Richmond,Docklands,N,19,12,126,10,11,71
8571,2023,20,2023-07-30 16:40:00,Sunday,West Coast,North Melbourne,Perth Stadium,T,10,12,72,10,7,67
8570,2023,20,2023-07-30 15:20:00,Sunday,Richmond,Melbourne,M.C.G.,D,15,8,98,20,10,130
8569,2023,20,2023-07-30 13:10:00,Sunday,Hawthorn,St Kilda,Docklands,D,14,9,93,19,8,122
8568,2023,20,2023-07-29 19:40:00,Saturday,Adelaide,Port Adelaide,Adelaide Oval,N,16,16,112,9,11,65
8567,2023,20,2023-07-29 19:25:00,Saturday,Essendon,Sydney,Docklands,N,15,9,99,15,11,101
8566,2023,20,2023-07-29 16:35:00,Saturday,Gold Coast,Brisbane Lions,Carrara,T,15,6,96,7,13,55
8565,2023,20,2023-07-29 13:45:00,Saturday,Western Bulldogs,Greater Western Sydney,Eureka Stadium,D,10,13,73,11,12,78
8564,2023,20,2023-07-29 13:45:00,Saturday,Geelong,Fremantle,Kardinia Park,D,9,10,64,10,11,71
8563,2023,20,2023-07-28 19:50:00,Friday,Collingwood,Carlton,M.C.G.,N,10,16,76,14,9,93
8562,2023,19,2023-07-23 16:40:00,Sunday,St Kilda,North Melbourne,Docklands,T,9,15,69,9,7,61
8561,2023,19,2023-07-23 15:20:00,Sunday,Melbourne,Adelaide,M.C.G.,D,14,13,97,13,15,93
8560,2023,19,2023-07-23 13:10:00,Sunday,Greater Western Sydney,Gold Coast,Manuka Oval,D,15,13,103,9,9,63
8559,2023,19,2023-07-22 19:40:00,Saturday,Port Adelaide,Collingwood,Adelaide Oval,N,12,11,83,13,7,85
8558,2023,19,2023-07-22 19:40:00,Saturday,Fremantle,Sydney,Perth Stadium,N,12,4,76,16,9,105
8557,2023,19,2023-07-22 16:35:00,Saturday,Brisbane Lions,Geelong,Gabba,T,9,10,64,7,11,53
8556,2023,19,2023-07-22 14:10:00,Saturday,Carlton,West Coast,Docklands,D,21,14,140,10,9,69
8555,2023,19,2023-07-22 13:45:00,Saturday,Richmond,Hawthorn,M.C.G.,D,14,12,96,15,5,95
8554,2023,19,2023-07-21 19:50:00,Friday,Essendon,Western Bulldogs,Docklands,N,7,7,49,13,12,90
8553,2023,18,2023-07-16 16:40:00,Sunday,West Coast,Richmond,Perth Stadium,T,8,12,60,14,14,98
8552,2023,18,2023-07-16 13:10:00,Sunday,North Melbourne,Hawthorn,Docklands,D,6,4,40,12,16,88
8551,2023,18,2023-07-15 19:40:00,Saturday,Adelaide,Greater Western Sydney,Adelaide Oval,N,8,9,57,10,11,71
8550,2023,18,2023-07-15 19:25:00,Saturday,Geelong,Essendon,Kardinia Park,N,18,14,122,7,3,45
8549,2023,18,2023-07-15 16:35:00,Saturday,Carlton,Port Adelaide,Docklands,T,18,14,122,10,12,72
8548,2023,18,2023-07-15 14:10:00,Saturday,Gold Coast,St Kilda,Carrara,D,11,11,77,8,3,51
8547,2023,18,2023-07-15 13:45:00,Saturday,Collingwood,Fremantle,M.C.G.,D,18,5,113,10,7,67
8546,2023,18,2023-07-14 19:50:00,Friday,Melbourne,Brisbane Lions,M.C.G.,N,16,9,105,16,8,104
8545,2023,18,2023-07-13 19:20:00,Thursday,Sydney,Western Bulldogs,S.C.G.,N,11,12,78,11,10,76
8544,2023,17,2023-07-09 16:40:00,Sunday,Fremantle,Carlton,Perth Stadium,T,6,9,45,14,14,98
8543,2023,17,2023-07-09 15:20:00,Sunday,Essendon,Adelaide,Docklands,D,17,13,115,15,7,97
8542,2023,17,2023-07-09 13:10:00,Sunday,Geelong,North Melbourne,Kardinia Park,D,19,11,125,9,9,63
8541,2023,17,2023-07-08 19:40:00,Saturday,Port Adelaide,Gold Coast,Adelaide Oval,N,16,10,106,11,7,73
8540,2023,17,2023-07-08 19:25:00,Saturday,St Kilda,Melbourne,Docklands,N,8,10,58,12,7,79
8539,2023,17,2023-07-08 16:35:00,Saturday,Greater Western Sydney,Hawthorn,Sydney Showground,T,12,13,85,10,12,72
8538,2023,17,2023-07-08 13:45:00,Saturday,Brisbane Lions,West Coast,Gabba,D,16,20,116,5,5,35
8537,2023,17,2023-07-07 19:50:00,Friday,Western Bulldogs,Collingwood,Docklands,N,11,11,77,13,11,89
8536,2023,17,2023-07-06 19:20:00,Thursday,Richmond,Sydney,M.C.G.,N,12,16,88,11,9,75
8535,2023,16,2023-07-02 16:40:00,Sunday,West Coast,St Kilda,Perth Stadium,T,12,5,77,12,13,85
8534,2023,16,2023-07-02 15:20:00,Sunday,Melbourne,Greater Western Sydney,Traeger Park,D,5,15,45,7,5,47
8533,2023,16,2023-07-02 13:10:00,Sunday,Hawthorn,Carlton,M.C.G.,D,7,10,52,17,10,112
8532,2023,16,2023-07-01 19:25:00,Saturday,Essendon,Port Adelaide,M.C.G.,N,10,14,74,11,12,78
8531,2023,16,2023-07-01 16:35:00,Saturday,Gold Coast,Collingwood,Carrara,T,5,12,42,18,12,120
8530,2023,16,2023-07-01 13:45:00,Saturday,Western Bulldogs,Fremantle,Docklands,D,16,6,102,11,7,73
8529,2023,16,2023-07-01 13:45:00,Saturday,Adelaide,North Melbourne,Adelaide Oval,D,21,12,138,11,6,72
8528,2023,16,2023-06-30 19:50:00,Friday,Sydney,Geelong,S.C.G.,N,6,18,54,7,12,54
8527,2023,16,2023-06-29 19:20:00,Thursday,Brisbane Lions,Richmond,Gabba,N,20,14,134,7,11,53
8526,2023,15,2023-06-25 16:40:00,Sunday,Gold Coast,Hawthorn,Carrara,T,14,17,101,5,4,34
8525,2023,15,2023-06-25 13:10:00,Sunday,Collingwood,Adelaide,M.C.G.,D,12,10,82,11,14,80
8524,2023,15,2023-06-24 19:25:00,Saturday,Fremantle,Essendon,Perth Stadium,N,14,9,93,9,7,61
8523,2023,15,2023-06-24 16:35:00,Saturday,Sydney,West Coast,S.C.G.,T,31,19,205,5,4,34
8522,2023,15,2023-06-23 19:50:00,Friday,St Kilda,Brisbane Lions,Docklands,N,8,8,56,12,12,84
8521,2023,15,2023-06-22 19:20:00,Thursday,Geelong,Melbourne,Kardinia Park,N,11,12,78,8,15,63
8520,2023,14,2023-06-18 16:40:00,Sunday,North Melbourne,Western Bulldogs,Docklands,T,13,6,84,15,15,105
8519,2023,14,2023-06-18 13:10:00,Sunday,Carlton,Gold Coast,M.C.G.,D,18,12,120,8,13,61
8518,2023,14,2023-06-17 19:25:00,Saturday,Richmond,St Kilda,M.C.G.,N,13,12,90,11,4,70
8517,2023,14,2023-06-17 16:35:00,Saturday,Greater Western Sydney,Fremantle,Sydney Showground,T,16,10,106,5,6,36
8516,2023,14,2023-06-16 19:50:00,Friday,Brisbane Lions,Sydney,Gabba,N,13,19,97,12,9,81
8515,2023,14,2023-06-15 19:40:00,Thursday,Port Adelaide,Geelong,Adelaide Oval,N,16,14,110,11,6,72
8514,2023,13,2023-06-12 15:20:00,Monday,Melbourne,Collingwood,M.C.G.,D,8,18,66,9,8,62
8513,2023,13,2023-06-11 19:15:00,Sunday,Carlton,Essendon,M.C.G.,N,6,16,52,13,8,86
8512,2023,13,2023-06-11 15:20:00,Sunday,North Melbourne,Greater Western Sydney,Bellerive Oval,D,11,9,75,15,13,103
8511,2023,13,2023-06-10 19:25:00,Saturday,Fremantle,Richmond,Perth Stadium,N,10,10,70,12,13,85
8510,2023,13,2023-06-10 16:35:00,Saturday,Adelaide,West Coast,Adelaide Oval,T,27,12,174,8,4,52
8509,2023,13,2023-06-10 13:45:00,Saturday,Hawthorn,Brisbane Lions,M.C.G.,D,15,8,98,11,7,73
8508,2023,13,2023-06-09 19:50:00,Friday,Western Bulldogs,Port Adelaide,Docklands,N,13,7,85,16,11,107
8507,2023,13,2023-06-08 19:10:00,Thursday,Sydney,St Kilda,S.C.G.,N,9,12,66,12,8,80
8506,2023,12,2023-06-04 16:40:00,Sunday,Essendon,North Melbourne,Docklands,T,16,9,105,15,9,99
8505,2023,12,2023-06-04 13:10:00,Sunday,Greater Western Sydney,Richmond,Sydney Showground,D,15,14,104,16,14,110
8504,2023,12,2023-06-03 19:30:00,Saturday,Gold Coast,Adelaide,Marrara Oval,N,16,16,112,13,9,87
8503,2023,12,2023-06-03 19:25:00,Saturday,Western Bulldogs,Geelong,Docklands,N,10,15,75,15,7,97
8502,2023,12,2023-06-03 16:35:00,Saturday,West Coast,Collingwood,Perth Stadium,T,8,9,57,18,12,120
8501,2023,12,2023-06-03 13:45:00,Saturday,Port Adelaide,Hawthorn,Adelaide Oval,D,23,13,151,14,12,96
8500,2023,12,2023-06-02 19:50:00,Friday,Melbourne,Carlton,M.C.G.,N,8,13,61,6,8,44
8499,2023,11,2023-05-28 16:40:00,Sunday,Adelaide,Brisbane Lions,Adelaide Oval,T,14,11,95,10,18,78
8498,2023,11,2023-05-28 15:20:00,Sunday,Collingwood,North Melbourne,Docklands,D,16,9,105,10,10,70
8497,2023,11,2023-05-28 13:10:00,Sunday,Richmond,Port Adelaide,M.C.G.,D,9,13,67,10,17,77
8496,2023,11,2023-05-27 19:40:00,Saturday,West Coast,Essendon,Perth Stadium,N,6,10,46,14,12,96
8495,2023,11,2023-05-27 19:25:00,Saturday,Gold Coast,Western Bulldogs,Marrara Oval,N,13,6,84,11,11,77
8494,2023,11,2023-05-27 16:35:00,Saturday,Geelong,Greater Western Sydney,Kardinia Park,T,10,14,74,12,9,81
8493,2023,11,2023-05-27 14:10:00,Saturday,Melbourne,Fremantle,M.C.G.,D,10,12,72,12,7,79
8492,2023,11,2023-05-27 13:45:00,Saturday,St Kilda,Hawthorn,Docklands,D,12,6,78,12,16,88
8491,2023,11,2023-05-26 19:50:00,Friday,Sydney,Carlton,S.C.G.,N,11,11,77,6,15,51
8481,2023,9,2023-05-14 16:40:00,Sunday,Collingwood,Greater Western Sydney,M.C.G.,T,18,12,120,7,13,55
8480,2023,9,2023-05-14 13:10:00,Sunday,Adelaide,St Kilda,Adelaide Oval,D,19,7,121,10,9,69
8479,2023,9,2023-05-13 19:30:00,Saturday,Carlton,Western Bulldogs,Docklands,N,8,11,59,11,13,79
8478,2023,9,2023-05-13 19:25:00,Saturday,Brisbane Lions,Essendon,Gabba,N,12,15,87,6,9,45
8477,2023,9,2023-05-13 16:35:00,Saturday,Hawthorn,Melbourne,M.C.G.,T,7,7,49,15,13,103
8476,2023,9,2023-05-13 14:10:00,Saturday,North Melbourne,Port Adelaide,Bellerive Oval,D,10,5,65,20,15,135
8475,2023,9,2023-05-13 13:45:00,Saturday,Sydney,Fremantle,S.C.G.,D,13,8,86,16,7,103
8474,2023,9,2023-05-12 20:40:00,Friday,West Coast,Gold Coast,Perth Stadium,N,6,7,43,16,17,113
8473,2023,9,2023-05-12 19:20:00,Friday,Richmond,Geelong,M.C.G.,N,16,6,102,11,12,78
8472,2023,8,2023-05-07 16:40:00,Sunday,North Melbourne,St Kilda,Docklands,T,4,10,34,8,16,64
8471,2023,8,2023-05-07 15:20:00,Sunday,Collingwood,Sydney,M.C.G.,D,11,11,77,6,12,48
8470,2023,8,2023-05-07 13:10:00,Sunday,Port Adelaide,Essendon,Adelaide Oval,D,12,20,92,13,9,87
8469,2023,8,2023-05-06 19:30:00,Saturday,Fremantle,Hawthorn,Perth Stadium,N,18,9,117,7,6,48
8468,2023,8,2023-05-06 19:25:00,Saturday,Greater Western Sydney,Western Bulldogs,Manuka Oval,N,10,11,71,13,8,86
8467,2023,8,2023-05-06 16:35:00,Saturday,Gold Coast,Melbourne,Carrara,T,13,7,85,13,12,90
8466,2023,8,2023-05-06 14:10:00,Saturday,Geelong,Adelaide,Kardinia Park,D,14,14,98,11,6,72
8465,2023,8,2023-05-06 13:45:00,Saturday,Richmond,West Coast,M.C.G.,D,15,14,104,8,10,58
8464,2023,8,2023-05-05 19:50:00,Friday,Carlton,Brisbane Lions,Docklands,N,11,8,74,15,10,100
8463,2023,7,2023-04-30 16:40:00,Sunday,Adelaide,Collingwood,Adelaide Oval,T,7,16,58,8,11,59
8462,2023,7,2023-04-30 15:20:00,Sunday,Richmond,Gold Coast,Docklands,D,6,12,48,11,6,72
8461,2023,7,2023-04-30 13:10:00,Sunday,Essendon,Geelong,M.C.G.,D,16,8,104,20,12,132
8460,2023,7,2023-04-29 19:30:00,Saturday,West Coast,Carlton,Perth Stadium,N,6,8,44,23,14,152
8459,2023,7,2023-04-29 19:25:00,Saturday,Melbourne,North Melbourne,M.C.G.,N,22,7,139,7,7,49
8458,2023,7,2023-04-29 16:35:00,Saturday,Western Bulldogs,Hawthorn,Docklands,T,14,10,94,9,11,65
8457,2023,7,2023-04-29 14:10:00,Saturday,Sydney,Greater Western Sydney,S.C.G.,D,16,10,106,17,5,107
8456,2023,7,2023-04-29 13:45:00,Saturday,Brisbane Lions,Fremantle,Gabba,D,17,13,115,10,7,67
8455,2023,7,2023-04-28 19:50:00,Friday,St Kilda,Port Adelaide,Docklands,N,11,10,76,12,11,83
8454,2023,6,2023-04-25 15:20:00,Tuesday,Collingwood,Essendon,M.C.G.,D,13,12,90,11,11,77
8453,2023,6,2023-04-24 19:20:00,Monday,Melbourne,Richmond,M.C.G.,N,15,6,96,11,12,78
8452,2023,6,2023-04-23 16:40:00,Sunday,Gold Coast,North Melbourne,Carrara,T,14,13,97,7,12,54
8451,2023,6,2023-04-23 15:20:00,Sunday,Carlton,St Kilda,Docklands,D,8,12,60,12,10,82
8450,2023,6,2023-04-23 13:10:00,Sunday,Hawthorn,Adelaide,York Park,D,11,10,76,11,13,79
8449,2023,6,2023-04-22 19:25:00,Saturday,Geelong,Sydney,Kardinia Park,N,20,10,130,5,7,37
8448,2023,6,2023-04-22 16:35:00,Saturday,Greater Western Sydney,Brisbane Lions,Manuka Oval,T,13,9,87,16,12,108
8447,2023,6,2023-04-22 13:45:00,Saturday,Port Adelaide,West Coast,Adelaide Oval,D,16,13,109,10,9,69
8446,2023,6,2023-04-21 20:10:00,Friday,Fremantle,Western Bulldogs,Perth Stadium,N,10,9,69,17,16,118
8445,2023,5,2023-04-16 16:50:00,Sunday,Collingwood,St Kilda,Adelaide Oval,T,10,10,70,9,10,64
8444,2023,5,2023-04-16 15:20:00,Sunday,Greater Western Sydney,Hawthorn,Norwood Oval,D,10,17,77,11,9,75
8443,2023,5,2023-04-16 13:10:00,Sunday,Geelong,West Coast,Adelaide Oval,D,21,10,136,13,11,89
8442,2023,5,2023-04-15 19:50:00,Saturday,Port Adelaide,Western Bulldogs,Adelaide Oval,N,10,10,70,8,8,56
8441,2023,5,2023-04-15 16:10:00,Saturday,Essendon,Melbourne,Adelaide Oval,T,15,14,104,11,11,77
8440,2023,5,2023-04-15 13:10:00,Saturday,Brisbane Lions,North Melbourne,Summit Sports Park,D,22,20,152,12,5,77
8439,2023,5,2023-04-14 20:10:00,Friday,Richmond,Sydney,Adelaide Oval,N,11,12,78,18,14,122
8438,2023,5,2023-04-14 17:10:00,Friday,Fremantle,Gold Coast,Norwood Oval,T,15,10,100,13,12,90
8437,2023,5,2023-04-13 19:40:00,Thursday,Adelaide,Carlton,Adelaide Oval,N,18,10,118,9,8,62
8436,2023,4,2023-04-10 15:20:00,Monday,Geelong,Hawthorn,M.C.G.,D,19,13,127,6,9,45
8435,2023,4,2023-04-09 17:20:00,Sunday,West Coast,Melbourne,Perth Stadium,T,9,9,63,19,12,126
8434,2023,4,2023-04-09 14:10:00,Sunday,Essendon,Greater Western Sydney,Docklands,D,11,22,88,11,9,75
8433,2023,4,2023-04-08 19:30:00,Saturday,Sydney,Port Adelaide,S.C.G.,N,9,10,64,9,12,66
8432,2023,4,2023-04-08 19:30:00,Saturday,St Kilda,Gold Coast,Docklands,N,17,11,113,8,12,60
8431,2023,4,2023-04-08 16:35:00,Saturday,Richmond,Western Bulldogs,M.C.G.,T,12,12,84,12,17,89
8430,2023,4,2023-04-08 13:45:00,Saturday,Adelaide,Fremantle,Adelaide Oval,D,17,9,111,10,12,72
8429,2023,4,2023-04-07 16:20:00,Friday,North Melbourne,Carlton,Docklands,T,11,18,84,16,11,107
8428,2023,4,2023-04-06 19:35:00,Thursday,Brisbane Lions,Collingwood,Gabba,N,18,8,116,11,17,83
8427,2023,3,2023-04-02 17:20:00,Sunday,Fremantle,West Coast,Perth Stadium,N,16,12,108,9,13,67
8426,2023,3,2023-04-02 15:20:00,Sunday,Melbourne,Sydney,M.C.G.,T,21,8,134,12,12,84
8425,2023,3,2023-04-02 14:10:00,Sunday,Gold Coast,Geelong,Carrara,D,10,13,73,7,12,54
8424,2023,3,2023-04-01 19:30:00,Saturday,Port Adelaide,Adelaide,Adelaide Oval,N,13,8,86,18,9,117
8423,2023,3,2023-04-01 19:25:00,Saturday,St Kilda,Essendon,M.C.G.,N,14,8,92,11,8,74
8422,2023,3,2023-04-01 16:35:00,Saturday,Greater Western Sydney,Carlton,Sydney Showground,T,9,10,64,9,20,74
8421,2023,3,2023-04-01 13:45:00,Saturday,Hawthorn,North Melbourne,York Park,D,11,14,80,9,7,61
8420,2023,3,2023-03-31 19:50:00,Friday,Collingwood,Richmond,M.C.G.,N,8,15,63,7,7,49
8419,2023,3,2023-03-30 19:20:00,Thursday,Western Bulldogs,Brisbane Lions,Docklands,N,10,7,67,7,11,53
8418,2023,2,2023-03-26 18:20:00,Sunday,West Coast,Greater Western Sydney,Perth Stadium,N,14,16,100,11,15,81
8417,2023,2,2023-03-26 15:20:00,Sunday,Essendon,Gold Coast,Docklands,D,16,12,108,11,14,80
8416,2023,2,2023-03-26 13:10:00,Sunday,Sydney,Hawthorn,S.C.G.,D,17,16,118,4,13,37
8415,2023,2,2023-03-25 19:30:00,Saturday,Fremantle,North Melbourne,Perth Stadium,N,10,12,72,11,7,73
8414,2023,2,2023-03-25 19:25:00,Saturday,Western Bulldogs,St Kilda,Docklands,N,5,11,41,14,8,92
8413,2023,2,2023-03-25 16:35:00,Saturday,Adelaide,Richmond,Adelaide Oval,T,10,16,76,17,6,108
8412,2023,2,2023-03-25 13:45:00,Saturday,Collingwood,Port Adelaide,M.C.G.,D,21,9,135,9,10,64
8411,2023,2,2023-03-24 19:50:00,Friday,Brisbane Lions,Melbourne,Gabba,N,14,9,93,13,4,82
8410,2023,2,2023-03-23 19:20:00,Thursday,Carlton,Geelong,M.C.G.,N,13,12,90,12,10,82
8409,2023,10,2023-05-21 16:40:00,Sunday,Greater Western Sydney,St Kilda,Sydney Showground,T,12,8,80,13,14,92
8408,2023,10,2023-05-21 15:20:00,Sunday,Carlton,Collingwood,M.C.G.,D,7,15,57,13,7,85
8407,2023,10,2023-05-21 13:10:00,Sunday,Hawthorn,West Coast,York Park,D,22,10,142,4,2,26
8406,2023,10,2023-05-20 19:40:00,Saturday,Essendon,Richmond,M.C.G.,N,10,11,71,10,10,70
8405,2023,10,2023-05-20 19:30:00,Saturday,Brisbane Lions,Gold Coast,Gabba,N,16,11,107,9,10,64
8404,2023,10,2023-05-20 16:35:00,Saturday,Fremantle,Geelong,Perth Stadium,T,16,10,106,11,11,77
8403,2023,10,2023-05-20 14:10:00,Saturday,Western Bulldogs,Adelaide,Eureka Stadium,D,11,19,85,5,10,40
8402,2023,10,2023-05-20 13:45:00,Saturday,North Melbourne,Sydney,Docklands,D,14,6,90,14,9,93
8401,2023,10,2023-05-19 19:50:00,Friday,Port Adelaide,Melbourne,Adelaide Oval,N,11,14,80,11,10,76
8309,2022,GF,2022-09-24 14:30:00,Saturday,Geelong,Sydney,M.C.G.,D,20,13,133,8,4,52
8308,2022,PF,2022-09-17 16:45:00,Saturday,Sydney,Collingwood,S.C.G.,T,14,11,95,14,10,94
8307,2022,PF,2022-09-16 19:50:00,Friday,Geelong,Brisbane Lions,M.C.G.,N,18,12,120,7,7,49
8306,2022,SF,2022-09-10 19:25:00,Saturday,Collingwood,Fremantle,M.C.G.,N,11,13,79,9,5,59
8305,2022,SF,2022-09-09 19:50:00,Friday,Melbourne,Brisbane Lions,M.C.G.,N,11,13,79,14,8,92
8304,2022,EF,2022-09-03 20:10:00,Saturday,Fremantle,Western Bulldogs,Perth Stadium,N,11,7,73,8,12,60
8303,2022,QF,2022-09-03 16:35:00,Saturday,Geelong,Collingwood,M.C.G.,T,11,12,78,10,12,72
8302,2022,QF,2022-09-02 19:50:00,Friday,Melbourne,Sydney,M.C.G.,N,10,9,69,14,7,91
8301,2022,EF,2022-09-01 19:20:00,Thursday,Brisbane Lions,Richmond,Gabba,N,16,10,106,16,8,104
8098,2022,23,2022-08-21 16:40:00,Sunday,St Kilda,Sydney,Docklands,T,11,8,74,13,10,88
8097,2022,23,2022-08-21 15:20:00,Sunday,Carlton,Collingwood,M.C.G.,D,10,14,74,11,9,75
8096,2022,23,2022-08-21 13:10:00,Sunday,Hawthorn,Western Bulldogs,York Park,D,10,4,64,12,15,87
8095,2022,23,2022-08-20 19:30:00,Saturday,Port Adelaide,Adelaide,Adelaide Oval,N,16,15,111,7,13,55
8094,2022,23,2022-08-20 19:25:00,Saturday,Essendon,Richmond,M.C.G.,N,11,9,75,21,15,141
8093,2022,23,2022-08-20 16:35:00,Saturday,Geelong,West Coast,Kardinia Park,T,19,17,131,7,4,46
8092,2022,23,2022-08-20 14:10:00,Saturday,North Melbourne,Gold Coast,Docklands,D,6,11,47,16,18,114
8091,2022,23,2022-08-20 13:45:00,Saturday,Greater Western Sydney,Fremantle,Manuka Oval,D,10,9,69,13,11,89
8090,2022,23,2022-08-19 19:50:00,Friday,Brisbane Lions,Melbourne,Gabba,N,8,9,57,18,7,115
8089,2022,22,2022-08-14 16:40:00,Sunday,Essendon,Port Adelaide,Docklands,T,9,8,62,23,8,146
8088,2022,22,2022-08-14 15:20:00,Sunday,Sydney,Collingwood,S.C.G.,D,11,11,77,7,8,50
8087,2022,22,2022-08-14 13:10:00,Sunday,Richmond,Hawthorn,M.C.G.,D,20,8,128,9,13,67
8086,2022,22,2022-08-13 19:40:00,Saturday,Fremantle,West Coast,Perth Stadium,N,9,17,71,7,5,47
8085,2022,22,2022-08-13 19:25:00,Saturday,Melbourne,Carlton,M.C.G.,N,11,13,79,10,14,74
8084,2022,22,2022-08-13 16:35:00,Saturday,Gold Coast,Geelong,Carrara,T,9,5,59,18,11,119
